date,dish,quantity,time
2023-10-29,Strawberry Mojito,1,19:15
2023-10-29,Cheesy Blueberry Cake,5,14:15
2023-10-29,Chinese Noodles,2,10:00
2023-10-29,Strawberry Mojito,2,13:45
2023-10-29,Hazelnut Frappe,5,14:00
2023-10-29,Chinese Noodles,2,20:45
2023-10-29,Americano,1,14:15
2023-10-29,Vegetable Taco,4,14:45
2023-10-29,Vegetable Taco,1,09:00
2023-10-30,Chinese Noodles,1,14:45
2023-10-30,Chinese Noodles,5,20:00
2023-10-30,Americano,5,17:45
2023-10-30,Chinese Noodles,2,14:45
2023-10-30,Americano,2,13:00
2023-10-30,Vegetable Taco,1,12:45
2023-10-30,Americano,1,20:00
2023-10-30,Hazelnut Frappe,2,13:15
2023-10-30,Triple Chocolate Brownie,3,16:30
2023-10-30,Americano,3,12:00
2023-10-30,Veg Wrap,4,19:15
2023-10-30,Americano,2,13:15
2023-10-30,Veg Wrap,1,18:30
2023-10-30,Mango Smoothie,3,11:15
2023-10-30,Veg Wrap,2,15:30
2023-10-31,Mango Smoothie,1,09:45
2023-10-31,Triple Chocolate Brownie,4,18:45
2023-10-31,Strawberry Mojito,2,20:15
2023-10-31,Mango Smoothie,3,15:15
2023-10-31,Hazelnut Frappe,3,16:15
2023-10-31,Cheesy Blueberry Cake,5,10:15
2023-10-31,Mango Smoothie,2,15:45
2023-10-31,Veg Wrap,2,17:45
2023-10-31,Americano,3,18:30
2023-10-31,Vegetable Taco,3,16:30
2023-10-31,Strawberry Mojito,1,18:15
2023-10-31,Veg Wrap,3,14:15
2023-11-01,Americano,1,09:45
2023-11-01,Hazelnut Frappe,2,09:45
2023-11-01,Cheesy Blueberry Cake,5,15:30
2023-11-01,Cheesy Blueberry Cake,4,12:45
2023-11-01,Veg Wrap,2,17:15
2023-11-01,Chinese Noodles,2,12:30
2023-11-01,Strawberry Mojito,5,10:00
2023-11-01,Strawberry Mojito,5,14:15
2023-11-01,Veg Wrap,2,13:00
2023-11-01,Americano,5,17:15
2023-11-01,Chinese Noodles,3,10:30
2023-11-01,Veg Wrap,5,19:30
2023-11-01,Chinese Noodles,5,12:45
2023-11-02,Hazelnut Frappe,3,17:15
2023-11-02,Vegetable Taco,5,10:45
2023-11-02,Vegetable Taco,2,18:15
2023-11-02,Strawberry Mojito,5,16:45
2023-11-02,Mango Smoothie,3,19:45
2023-11-02,Cheesy Blueberry Cake,1,17:30
2023-11-02,Vegetable Taco,2,14:45
2023-11-02,Americano,5,13:30
2023-11-02,Mango Smoothie,4,14:45
2023-11-02,Veg Wrap,1,17:30
2023-11-02,Cheesy Blueberry Cake,2,16:00
2023-11-03,Hazelnut Frappe,4,09:00
2023-11-03,Americano,4,11:45
2023-11-03,Hazelnut Frappe,2,17:30
2023-11-03,Vegetable Taco,3,16:45
2023-11-03,Americano,5,19:30
2023-11-03,Chinese Noodles,5,15:00
2023-11-03,Veg Wrap,5,19:30
2023-11-03,Americano,2,20:15
2023-11-03,Americano,2,13:30
2023-11-03,Mango Smoothie,5,18:15
2023-11-03,Triple Chocolate Brownie,5,11:15
2023-11-03,Strawberry Mojito,5,15:45
2023-11-03,Chinese Noodles,3,11:15
2023-11-03,Cheesy Blueberry Cake,3,17:00
2023-11-03,Strawberry Mojito,5,11:45
2023-11-04,Mango Smoothie,5,09:00
2023-11-04,Veg Wrap,4,10:30
2023-11-04,Cheesy Blueberry Cake,5,11:30
2023-11-04,Vegetable Taco,4,09:00
2023-11-04,Vegetable Taco,4,16:30
2023-11-04,Veg Wrap,2,18:30
2023-11-04,Chinese Noodles,5,09:15
2023-11-04,Strawberry Mojito,4,09:15
2023-11-04,Triple Chocolate Brownie,1,14:30
2023-11-04,Veg Wrap,3,19:00
2023-11-04,Cheesy Blueberry Cake,4,18:30
2023-11-04,Hazelnut Frappe,5,14:00
2023-11-04,Chinese Noodles,2,15:00
2023-11-04,Vegetable Taco,2,11:15
2023-11-04,Chinese Noodles,4,18:30
2023-11-05,Americano,2,10:00
2023-11-05,Chinese Noodles,3,19:15
2023-11-05,Veg Wrap,5,15:00
2023-11-05,Chinese Noodles,2,11:45
2023-11-05,Hazelnut Frappe,4,09:45
2023-11-05,Mango Smoothie,5,10:15
2023-11-05,Americano,1,17:15
2023-11-05,Cheesy Blueberry Cake,5,11:00
2023-11-05,Vegetable Taco,2,13:30
2023-11-05,Strawberry Mojito,4,15:00
2023-11-05,Veg Wrap,5,16:45
2023-11-05,Cheesy Blueberry Cake,2,13:15
2023-11-05,Strawberry Mojito,2,17:00
2023-11-06,Veg Wrap,5,15:15
2023-11-06,Strawberry Mojito,3,12:00
2023-11-06,Mango Smoothie,5,18:15
2023-11-06,Triple Chocolate Brownie,3,20:15
2023-11-06,Hazelnut Frappe,4,16:45
2023-11-06,Hazelnut Frappe,1,14:00
2023-11-07,Vegetable Taco,3,12:15
2023-11-07,Americano,2,20:45
2023-11-07,Strawberry Mojito,2,20:15
2023-11-07,Mango Smoothie,4,13:30
2023-11-07,Veg Wrap,1,13:00
2023-11-07,Cheesy Blueberry Cake,2,10:00
2023-11-07,Vegetable Taco,2,09:30
2023-11-07,Mango Smoothie,3,09:45
2023-11-07,Veg Wrap,3,10:00
2023-11-08,Americano,1,11:15
2023-11-08,Triple Chocolate Brownie,1,12:30
2023-11-08,Chinese Noodles,4,10:30
2023-11-08,Strawberry Mojito,3,20:15
2023-11-08,Hazelnut Frappe,4,14:45
2023-11-08,Chinese Noodles,2,11:30
2023-11-08,Vegetable Taco,5,12:45
2023-11-08,Strawberry Mojito,1,15:30
2023-11-08,Americano,2,10:30
2023-11-08,Chinese Noodles,3,20:30
2023-11-09,Mango Smoothie,3,19:15
2023-11-09,Chinese Noodles,1,16:30
2023-11-09,Mango Smoothie,5,17:30
2023-11-09,Veg Wrap,3,09:45
2023-11-09,Vegetable Taco,3,19:30
2023-11-10,Cheesy Blueberry Cake,4,11:30
2023-11-10,Chinese Noodles,2,12:30
2023-11-10,Americano,5,20:45
2023-11-10,Chinese Noodles,5,15:30
2023-11-10,Veg Wrap,4,16:00
2023-11-10,Cheesy Blueberry Cake,5,13:15
2023-11-10,Mango Smoothie,3,09:00
2023-11-10,Mango Smoothie,1,20:45
2023-11-10,Mango Smoothie,4,20:45
2023-11-10,Veg Wrap,5,14:30
2023-11-10,Vegetable Taco,4,13:15
2023-11-10,Veg Wrap,4,09:45
2023-11-11,Americano,4,14:15
2023-11-11,Mango Smoothie,4,16:30
2023-11-11,Americano,2,12:15
2023-11-11,Strawberry Mojito,2,10:15
2023-11-11,Triple Chocolate Brownie,2,09:30
2023-11-11,Veg Wrap,4,09:30
2023-11-11,Chinese Noodles,3,17:00
2023-11-11,Cheesy Blueberry Cake,1,12:30
2023-11-11,Hazelnut Frappe,4,19:30
2023-11-12,Strawberry Mojito,4,15:45
2023-11-12,Chinese Noodles,1,12:45
2023-11-12,Hazelnut Frappe,5,17:00
2023-11-12,Strawberry Mojito,2,14:45
2023-11-12,Cheesy Blueberry Cake,2,17:00
2023-11-12,Strawberry Mojito,1,19:45
2023-11-12,Cheesy Blueberry Cake,2,11:45
2023-11-12,Hazelnut Frappe,3,12:30
2023-11-13,Veg Wrap,2,18:00
2023-11-13,Triple Chocolate Brownie,1,15:30
2023-11-13,Strawberry Mojito,1,17:15
2023-11-13,Triple Chocolate Brownie,1,20:00
2023-11-13,Americano,5,15:15
2023-11-13,Veg Wrap,4,12:00
2023-11-13,Triple Chocolate Brownie,1,11:00
2023-11-13,Cheesy Blueberry Cake,3,09:15
2023-11-13,Mango Smoothie,3,10:15
2023-11-13,Cheesy Blueberry Cake,3,13:30
2023-11-13,Vegetable Taco,1,10:00
2023-11-13,Veg Wrap,4,20:00
2023-11-13,Americano,1,15:00
2023-11-14,Cheesy Blueberry Cake,4,18:00
2023-11-14,Vegetable Taco,1,14:00
2023-11-14,Mango Smoothie,3,10:00
2023-11-14,Strawberry Mojito,1,12:45
2023-11-14,Chinese Noodles,1,17:15
2023-11-14,Veg Wrap,3,12:15
2023-11-14,Veg Wrap,1,19:00
2023-11-14,Veg Wrap,1,09:45
2023-11-14,Mango Smoothie,4,20:45
2023-11-14,Vegetable Taco,1,11:00
2023-11-14,Veg Wrap,3,20:45
2023-11-14,Hazelnut Frappe,5,09:15
2023-11-15,Chinese Noodles,4,11:15
2023-11-15,Hazelnut Frappe,3,17:00
2023-11-15,Americano,3,12:30
2023-11-15,Veg Wrap,3,15:00
2023-11-15,Triple Chocolate Brownie,5,11:30
2023-11-15,Cheesy Blueberry Cake,2,09:45
2023-11-15,Veg Wrap,3,16:30
2023-11-15,Vegetable Taco,3,12:30
2023-11-15,Strawberry Mojito,4,12:15
2023-11-15,Chinese Noodles,1,18:00
2023-11-15,Americano,3,15:00
2023-11-15,Cheesy Blueberry Cake,5,19:45
2023-11-15,Veg Wrap,4,15:15
2023-11-15,Chinese Noodles,1,14:00
2023-11-15,Americano,2,11:00
2023-11-16,Veg Wrap,2,09:00
2023-11-16,Veg Wrap,4,09:30
2023-11-16,Mango Smoothie,1,09:30
2023-11-16,Hazelnut Frappe,2,15:00
2023-11-16,Triple Chocolate Brownie,1,13:30
2023-11-16,Veg Wrap,3,19:15
2023-11-16,Cheesy Blueberry Cake,5,14:00
2023-11-16,Strawberry Mojito,5,15:15
2023-11-16,Chinese Noodles,2,10:00
2023-11-16,Hazelnut Frappe,5,15:30
2023-11-16,Strawberry Mojito,3,19:00
2023-11-16,Mango Smoothie,1,10:15
2023-11-16,Americano,1,16:00
2023-11-16,Americano,1,18:45
2023-11-17,Mango Smoothie,5,11:15
2023-11-17,Cheesy Blueberry Cake,4,15:15
2023-11-17,Americano,2,10:30
2023-11-17,Strawberry Mojito,1,14:00
2023-11-17,Americano,3,10:30
2023-11-17,Chinese Noodles,5,19:45
2023-11-17,Americano,2,17:15
2023-11-17,Vegetable Taco,2,11:30
2023-11-17,Chinese Noodles,4,19:45
2023-11-17,Mango Smoothie,2,13:30
2023-11-17,Cheesy Blueberry Cake,3,16:45
2023-11-17,Triple Chocolate Brownie,3,17:45
2023-11-17,Veg Wrap,4,20:00
2023-11-17,Americano,3,20:30
2023-11-17,Chinese Noodles,2,19:00
2023-11-18,Veg Wrap,4,14:45
2023-11-18,Cheesy Blueberry Cake,5,12:30
2023-11-18,Triple Chocolate Brownie,1,09:45
2023-11-18,Mango Smoothie,2,18:45
2023-11-18,Mango Smoothie,5,13:00
2023-11-18,Veg Wrap,2,14:45
2023-11-19,Chinese Noodles,3,16:15
2023-11-19,Triple Chocolate Brownie,4,19:00
2023-11-19,Hazelnut Frappe,1,16:00
2023-11-19,Triple Chocolate Brownie,5,10:45
2023-11-19,Mango Smoothie,1,11:45
2023-11-19,Hazelnut Frappe,2,12:45
2023-11-19,Hazelnut Frappe,3,17:00
2023-11-19,Veg Wrap,3,20:30
2023-11-20,Chinese Noodles,1,12:00
2023-11-20,Vegetable Taco,4,12:15
2023-11-20,Cheesy Blueberry Cake,4,18:15
2023-11-20,Mango Smoothie,4,16:00
2023-11-20,Strawberry Mojito,4,18:45
2023-11-20,Mango Smoothie,5,12:15
2023-11-20,Cheesy Blueberry Cake,5,09:45
2023-11-20,Hazelnut Frappe,5,12:15
2023-11-20,Cheesy Blueberry Cake,2,12:15
2023-11-20,Veg Wrap,3,09:15
2023-11-20,Triple Chocolate Brownie,5,10:45
2023-11-20,Vegetable Taco,1,19:45
2023-11-20,Hazelnut Frappe,4,16:30
2023-11-21,Hazelnut Frappe,3,19:45
2023-11-21,Strawberry Mojito,3,12:15
2023-11-21,Triple Chocolate Brownie,3,15:30
2023-11-21,Strawberry Mojito,3,09:00
2023-11-21,Hazelnut Frappe,1,10:15
2023-11-21,Veg Wrap,4,19:45
2023-11-21,Strawberry Mojito,1,17:45
2023-11-21,Vegetable Taco,3,17:00
2023-11-21,Strawberry Mojito,2,10:00
2023-11-21,Triple Chocolate Brownie,5,14:45
2023-11-22,Americano,5,15:45
2023-11-22,Veg Wrap,3,20:00
2023-11-22,Vegetable Taco,4,17:30
2023-11-22,Hazelnut Frappe,2,15:45
2023-11-22,Strawberry Mojito,4,15:45
2023-11-22,Hazelnut Frappe,4,13:00
2023-11-22,Vegetable Taco,3,11:15
2023-11-22,Cheesy Blueberry Cake,4,19:45
2023-11-22,Hazelnut Frappe,1,18:30
2023-11-22,Vegetable Taco,3,14:00
2023-11-22,Cheesy Blueberry Cake,2,13:15
2023-11-23,Veg Wrap,3,16:00
2023-11-23,Triple Chocolate Brownie,5,10:00
2023-11-23,Cheesy Blueberry Cake,4,17:15
2023-11-23,Chinese Noodles,3,16:45
2023-11-23,Cheesy Blueberry Cake,1,10:30
2023-11-23,Mango Smoothie,3,20:00
2023-11-23,Vegetable Taco,2,17:45
2023-11-23,Chinese Noodles,3,13:45
2023-11-23,Veg Wrap,1,11:30
2023-11-23,Vegetable Taco,3,11:45
2023-11-23,Triple Chocolate Brownie,4,11:00
2023-11-23,Triple Chocolate Brownie,3,19:45
2023-11-23,Cheesy Blueberry Cake,5,20:30
2023-11-23,Triple Chocolate Brownie,5,11:15
2023-11-23,Veg Wrap,3,14:00
2023-11-24,Strawberry Mojito,1,10:45
2023-11-24,Mango Smoothie,5,09:15
2023-11-24,Hazelnut Frappe,5,15:15
2023-11-24,Triple Chocolate Brownie,5,12:30
2023-11-24,Hazelnut Frappe,4,14:45
2023-11-24,Vegetable Taco,1,13:00
2023-11-24,Cheesy Blueberry Cake,4,15:45
2023-11-24,Vegetable Taco,2,18:00
2023-11-24,Hazelnut Frappe,3,16:45
2023-11-24,Vegetable Taco,4,19:30
2023-11-24,Chinese Noodles,2,16:00
2023-11-24,Chinese Noodles,1,19:00
2023-11-24,Strawberry Mojito,2,17:15
2023-11-24,Mango Smoothie,3,13:15
2023-11-25,Mango Smoothie,1,20:45
2023-11-25,Strawberry Mojito,1,18:00
2023-11-25,Triple Chocolate Brownie,1,11:30
2023-11-25,Strawberry Mojito,5,18:30
2023-11-25,Cheesy Blueberry Cake,1,19:45
2023-11-25,Hazelnut Frappe,4,18:15
2023-11-25,Veg Wrap,1,13:45
2023-11-25,Chinese Noodles,5,15:45
2023-11-25,Strawberry Mojito,2,09:45
2023-11-25,Strawberry Mojito,2,10:30
2023-11-25,Americano,1,14:45
2023-11-25,Strawberry Mojito,2,15:45
2023-11-26,Mango Smoothie,2,20:30
2023-11-26,Veg Wrap,1,20:45
2023-11-26,Strawberry Mojito,2,17:30
2023-11-26,Cheesy Blueberry Cake,2,09:15
2023-11-26,Chinese Noodles,1,16:45
2023-11-26,Veg Wrap,3,20:15
2023-11-26,Veg Wrap,4,17:15
2023-11-26,Veg Wrap,2,09:00
2023-11-26,Triple Chocolate Brownie,2,10:30
2023-11-26,Vegetable Taco,3,20:45
2023-11-26,Triple Chocolate Brownie,1,15:15
2023-11-27,Mango Smoothie,3,10:15
2023-11-27,Americano,4,16:15
2023-11-27,Cheesy Blueberry Cake,2,19:30
2023-11-27,Triple Chocolate Brownie,3,17:30
2023-11-27,Americano,1,16:15
2023-11-27,Americano,1,11:15
2023-11-27,Mango Smoothie,2,15:00
2023-11-27,Veg Wrap,5,16:45
2023-11-27,Triple Chocolate Brownie,5,15:00
2023-11-27,Triple Chocolate Brownie,2,10:30
2023-11-27,Vegetable Taco,1,15:45
2023-11-28,Veg Wrap,5,20:15
2023-11-28,Hazelnut Frappe,4,17:00
2023-11-28,Mango Smoothie,1,18:00
2023-11-28,Americano,3,13:45
2023-11-28,Vegetable Taco,2,15:45
2023-11-28,Vegetable Taco,4,10:45
2023-11-28,Cheesy Blueberry Cake,1,19:30
2023-11-28,Hazelnut Frappe,2,14:00
2023-11-28,Triple Chocolate Brownie,3,19:00
2023-11-28,Triple Chocolate Brownie,2,10:45
2023-11-29,Vegetable Taco,3,16:00
2023-11-29,Strawberry Mojito,5,20:00
2023-11-29,Triple Chocolate Brownie,4,16:15
2023-11-29,Cheesy Blueberry Cake,1,12:15
2023-11-29,Americano,1,10:00
2023-11-29,Americano,1,16:00
2023-11-30,Triple Chocolate Brownie,5,17:15
2023-11-30,Veg Wrap,1,17:30
2023-11-30,Triple Chocolate Brownie,4,19:00
2023-11-30,Chinese Noodles,1,19:00
2023-11-30,Triple Chocolate Brownie,2,15:00
2023-11-30,Strawberry Mojito,5,11:15
2023-11-30,Americano,4,10:15
2023-12-01,Vegetable Taco,1,10:30
2023-12-01,Triple Chocolate Brownie,5,12:00
2023-12-01,Vegetable Taco,1,20:30
2023-12-01,Chinese Noodles,2,15:30
2023-12-01,Veg Wrap,5,18:30
2023-12-02,Triple Chocolate Brownie,3,17:30
2023-12-02,Americano,3,19:00
2023-12-02,Mango Smoothie,1,16:00
2023-12-02,Chinese Noodles,5,19:30
2023-12-02,Triple Chocolate Brownie,1,15:30
2023-12-02,Mango Smoothie,4,12:30
2023-12-02,Veg Wrap,1,10:30
2023-12-02,Mango Smoothie,4,19:45
2023-12-02,Mango Smoothie,3,18:30
2023-12-02,Americano,3,10:45
2023-12-02,Mango Smoothie,3,09:45
2023-12-02,Strawberry Mojito,2,10:45
2023-12-02,Americano,2,11:45
2023-12-02,Americano,4,18:00
2023-12-02,Strawberry Mojito,2,10:15
2023-12-03,Triple Chocolate Brownie,1,18:30
2023-12-03,Strawberry Mojito,4,09:45
2023-12-03,Triple Chocolate Brownie,3,19:30
2023-12-03,Vegetable Taco,1,18:00
2023-12-03,Americano,5,17:45
2023-12-03,Chinese Noodles,5,16:00
2023-12-03,Triple Chocolate Brownie,1,18:15
2023-12-03,Cheesy Blueberry Cake,3,13:45
2023-12-03,Strawberry Mojito,4,19:15
2023-12-04,Veg Wrap,4,16:45
2023-12-04,Hazelnut Frappe,2,09:15
2023-12-04,Mango Smoothie,3,10:00
2023-12-04,Chinese Noodles,4,14:45
2023-12-04,Veg Wrap,3,16:15
2023-12-04,Cheesy Blueberry Cake,1,11:45
2023-12-04,Hazelnut Frappe,5,10:00
2023-12-04,Veg Wrap,1,09:00
2023-12-04,Americano,1,12:45
2023-12-05,Veg Wrap,1,20:45
2023-12-05,Veg Wrap,2,13:30
2023-12-05,Chinese Noodles,3,13:30
2023-12-05,Strawberry Mojito,5,20:15
2023-12-05,Vegetable Taco,4,09:30
2023-12-05,Triple Chocolate Brownie,2,19:15
2023-12-05,Strawberry Mojito,3,10:30
2023-12-05,Strawberry Mojito,2,13:45
2023-12-05,Triple Chocolate Brownie,3,20:15
2023-12-06,Chinese Noodles,2,12:15
2023-12-06,Americano,5,12:00
2023-12-06,Cheesy Blueberry Cake,4,11:45
2023-12-06,Hazelnut Frappe,5,11:30
2023-12-06,Chinese Noodles,2,11:15
2023-12-06,Veg Wrap,4,11:15
2023-12-06,Strawberry Mojito,2,20:15
2023-12-06,Hazelnut Frappe,4,10:00
2023-12-06,Strawberry Mojito,1,10:15
2023-12-06,Cheesy Blueberry Cake,5,10:45
2023-12-06,Mango Smoothie,3,11:45
2023-12-06,Mango Smoothie,2,18:45
2023-12-06,Mango Smoothie,3,15:30
2023-12-06,Triple Chocolate Brownie,3,10:15
2023-12-07,Triple Chocolate Brownie,1,18:15
2023-12-07,Veg Wrap,4,18:00
2023-12-07,Chinese Noodles,1,16:30
2023-12-07,Vegetable Taco,3,17:30
2023-12-07,Veg Wrap,3,18:45
2023-12-07,Cheesy Blueberry Cake,5,09:15
2023-12-07,Vegetable Taco,3,17:45
2023-12-07,Hazelnut Frappe,2,13:30
2023-12-07,Vegetable Taco,4,18:15
2023-12-07,Mango Smoothie,5,11:00
2023-12-07,Strawberry Mojito,4,13:45
2023-12-08,Strawberry Mojito,3,19:45
2023-12-08,Triple Chocolate Brownie,2,10:00
2023-12-08,Chinese Noodles,1,09:30
2023-12-08,Vegetable Taco,5,17:30
2023-12-08,Cheesy Blueberry Cake,2,11:30
2023-12-08,Mango Smoothie,5,13:45
2023-12-09,Triple Chocolate Brownie,2,19:15
2023-12-09,Triple Chocolate Brownie,2,14:45
2023-12-09,Mango Smoothie,5,11:30
2023-12-09,Hazelnut Frappe,1,14:45
2023-12-09,Triple Chocolate Brownie,3,12:30
2023-12-09,Mango Smoothie,2,11:45
2023-12-09,Veg Wrap,3,18:00
2023-12-09,Cheesy Blueberry Cake,4,09:45
2023-12-09,Strawberry Mojito,1,14:15
2023-12-09,Mango Smoothie,3,20:45
2023-12-09,Veg Wrap,5,15:15
2023-12-09,Chinese Noodles,5,14:45
2023-12-09,Triple Chocolate Brownie,4,10:00
2023-12-09,Cheesy Blueberry Cake,1,19:45
2023-12-09,Vegetable Taco,4,11:30
2023-12-10,Triple Chocolate Brownie,2,11:45
2023-12-10,Cheesy Blueberry Cake,1,10:30
2023-12-10,Mango Smoothie,4,11:45
2023-12-10,Strawberry Mojito,3,18:15
2023-12-10,Mango Smoothie,2,13:45
2023-12-10,Americano,3,17:00
2023-12-10,Americano,4,19:00
2023-12-10,Mango Smoothie,2,19:30
2023-12-10,Chinese Noodles,5,11:15
2023-12-10,Chinese Noodles,4,19:00
2023-12-10,Mango Smoothie,5,11:00
2023-12-11,Triple Chocolate Brownie,3,17:45
2023-12-11,Chinese Noodles,4,13:45
2023-12-11,Veg Wrap,3,11:45
2023-12-11,Strawberry Mojito,4,17:45
2023-12-11,Hazelnut Frappe,1,09:15
2023-12-11,Vegetable Taco,1,12:15
2023-12-11,Cheesy Blueberry Cake,1,14:15
2023-12-11,Hazelnut Frappe,2,11:45
2023-12-11,Triple Chocolate Brownie,5,10:30
2023-12-11,Vegetable Taco,1,11:15
2023-12-11,Americano,5,20:45
2023-12-12,Hazelnut Frappe,1,14:15
2023-12-12,Chinese Noodles,1,20:15
2023-12-12,Veg Wrap,1,11:15
2023-12-12,Vegetable Taco,1,12:30
2023-12-12,Veg Wrap,1,20:45
2023-12-12,Triple Chocolate Brownie,2,17:45
2023-12-12,Triple Chocolate Brownie,5,10:45
2023-12-12,Cheesy Blueberry Cake,5,14:30
2023-12-12,Hazelnut Frappe,4,18:15
2023-12-12,Veg Wrap,2,14:30
2023-12-12,Chinese Noodles,3,19:30
2023-12-12,Veg Wrap,1,18:45
2023-12-12,Veg Wrap,2,12:30
2023-12-12,Veg Wrap,4,20:45
2023-12-13,Cheesy Blueberry Cake,5,18:30
2023-12-13,Chinese Noodles,4,19:30
2023-12-13,Strawberry Mojito,3,20:45
2023-12-13,Mango Smoothie,2,17:30
2023-12-13,Triple Chocolate Brownie,3,15:00
2023-12-13,Vegetable Taco,5,12:30
2023-12-13,Strawberry Mojito,3,09:00
2023-12-13,Americano,1,18:00
2023-12-13,Vegetable Taco,1,19:00
2023-12-13,Americano,5,19:30
2023-12-13,Hazelnut Frappe,4,14:45
2023-12-13,Hazelnut Frappe,3,13:15
2023-12-14,Triple Chocolate Brownie,4,16:30
2023-12-14,Veg Wrap,4,17:30
2023-12-14,Hazelnut Frappe,2,11:00
2023-12-14,Cheesy Blueberry Cake,1,14:15
2023-12-14,Veg Wrap,5,17:30
2023-12-14,Triple Chocolate Brownie,4,20:45
2023-12-15,Veg Wrap,2,19:15
2023-12-15,Veg Wrap,5,11:00
2023-12-15,Vegetable Taco,3,12:45
2023-12-15,Veg Wrap,2,18:45
2023-12-15,Mango Smoothie,2,14:00
2023-12-15,Hazelnut Frappe,4,16:45
2023-12-15,Triple Chocolate Brownie,5,16:30
2023-12-15,Chinese Noodles,5,15:15
2023-12-16,Strawberry Mojito,2,14:30
2023-12-16,Veg Wrap,2,09:45
2023-12-16,Mango Smoothie,4,12:00
2023-12-16,Vegetable Taco,3,13:00
2023-12-16,Vegetable Taco,2,09:15
2023-12-16,Mango Smoothie,5,14:45
2023-12-16,Mango Smoothie,1,18:45
2023-12-16,Mango Smoothie,5,16:15
2023-12-16,Cheesy Blueberry Cake,5,20:30
2023-12-16,Cheesy Blueberry Cake,4,10:30
2023-12-17,Hazelnut Frappe,3,15:45
2023-12-17,Veg Wrap,5,17:15
2023-12-17,Americano,4,11:00
2023-12-17,Veg Wrap,4,19:30
2023-12-17,Cheesy Blueberry Cake,4,20:45
2023-12-17,Chinese Noodles,5,15:45
2023-12-17,Mango Smoothie,5,19:45
2023-12-17,Cheesy Blueberry Cake,1,10:00
2023-12-17,Veg Wrap,1,10:15
2023-12-17,Veg Wrap,4,15:30
2023-12-17,Chinese Noodles,2,14:00
2023-12-17,Americano,3,10:45
2023-12-17,Strawberry Mojito,4,15:45
2023-12-17,Chinese Noodles,2,15:00
2023-12-18,Triple Chocolate Brownie,5,12:45
2023-12-18,Hazelnut Frappe,3,09:30
2023-12-18,Strawberry Mojito,4,20:45
2023-12-18,Chinese Noodles,5,20:30
2023-12-18,Hazelnut Frappe,4,11:45
2023-12-18,Americano,4,18:15
2023-12-18,Vegetable Taco,3,16:00
2023-12-18,Mango Smoothie,3,09:45
2023-12-18,Triple Chocolate Brownie,5,10:00
2023-12-18,Strawberry Mojito,5,20:15
2023-12-18,Triple Chocolate Brownie,4,13:45
2023-12-18,Cheesy Blueberry Cake,1,09:15
2023-12-19,Americano,3,15:00
2023-12-19,Strawberry Mojito,4,16:45
2023-12-19,Cheesy Blueberry Cake,3,14:15
2023-12-19,Veg Wrap,5,12:45
2023-12-19,Triple Chocolate Brownie,5,19:30
2023-12-19,Triple Chocolate Brownie,1,11:15
2023-12-19,Triple Chocolate Brownie,4,09:30
2023-12-19,Chinese Noodles,4,19:00
2023-12-19,Cheesy Blueberry Cake,2,09:15
2023-12-19,Veg Wrap,1,19:30
2023-12-19,Mango Smoothie,1,15:00
2023-12-19,Vegetable Taco,4,19:15
2023-12-19,Hazelnut Frappe,2,09:45
2023-12-19,Americano,1,09:30
2023-12-20,Cheesy Blueberry Cake,5,12:30
2023-12-20,Americano,1,12:45
2023-12-20,Strawberry Mojito,5,18:15
2023-12-20,Hazelnut Frappe,4,19:30
2023-12-20,Hazelnut Frappe,4,09:15
2023-12-20,Strawberry Mojito,4,17:30
2023-12-20,Strawberry Mojito,1,09:45
2023-12-20,Vegetable Taco,4,11:30
2023-12-21,Cheesy Blueberry Cake,1,16:30
2023-12-21,Vegetable Taco,2,13:45
2023-12-21,Cheesy Blueberry Cake,5,19:45
2023-12-21,Chinese Noodles,3,19:45
2023-12-21,Hazelnut Frappe,4,16:00
2023-12-22,Hazelnut Frappe,2,16:30
2023-12-22,Strawberry Mojito,1,15:30
2023-12-22,Triple Chocolate Brownie,1,14:00
2023-12-22,Veg Wrap,5,09:30
2023-12-22,Vegetable Taco,3,09:15
2023-12-22,Vegetable Taco,3,17:30
2023-12-22,Veg Wrap,5,18:30
2023-12-22,Vegetable Taco,1,10:00
2023-12-22,Veg Wrap,3,12:30
2023-12-23,Mango Smoothie,1,13:15
2023-12-23,Cheesy Blueberry Cake,4,09:00
2023-12-23,Triple Chocolate Brownie,2,20:45
2023-12-23,Mango Smoothie,1,10:30
2023-12-23,Veg Wrap,3,09:15
2023-12-24,Veg Wrap,5,10:30
2023-12-24,Triple Chocolate Brownie,1,12:30
2023-12-24,Triple Chocolate Brownie,4,19:15
2023-12-24,Triple Chocolate Brownie,2,12:00
2023-12-24,Veg Wrap,3,17:15
2023-12-24,Strawberry Mojito,5,18:15
2023-12-24,Hazelnut Frappe,3,17:15
2023-12-24,Americano,1,13:45
2023-12-24,Strawberry Mojito,2,18:15
2023-12-24,Vegetable Taco,4,14:30
2023-12-24,Hazelnut Frappe,5,17:15
2023-12-24,Cheesy Blueberry Cake,4,10:00
2023-12-25,Cheesy Blueberry Cake,2,14:00
2023-12-25,Veg Wrap,1,17:00
2023-12-25,Chinese Noodles,1,16:30
2023-12-25,Vegetable Taco,4,16:30
2023-12-25,Americano,4,17:30
2023-12-25,Mango Smoothie,2,09:15
2023-12-25,Americano,3,17:45
2023-12-25,Cheesy Blueberry Cake,3,13:00
